event_id,timestamp,user_id,username,role,department,privilege_level,record_limit,records_accessed,access_type,device_type,location,session_duration_min,external_emails_sent,off_hours_access,bulk_download_flag,unauthorized_access,usb_connected,failed_auth_attempts,vpn_usage,is_malicious,hour,day_of_week,is_weekend,avg_records_per_session,max_records_session,total_events,off_hours_ratio,bulk_download_ratio,external_email_ratio,avg_session_duration,usb_usage_count,failed_auth_ratio,unique_access_types,vpn_ratio,weekend_access_ratio,unauthorized_ratio,external_email_count,records_over_limit,session_anomaly_score,after_midnight,privilege_risk,device_risk,location_risk,access_type_risk
EVT001962,2024-01-21 16:47:33,USR0067,ekeller,Admin,Administration,high,50,14,view,laptop,office,109,0,1,0,0,0,1,0,0,16,6,1,30.34375,50,32,0.28125,0.15625,0.0,72.0,1,0.4375,6,0.0625,0.28125,0.0,0,0.28,0,0,1.0,0.3,0.1,0.1
EVT000148,2024-01-21 20:29:31,USR0006,bwilliams,Receptionist,Neurology,low,5,4,view,external_usb,vpn,12,8,1,0,0,1,7,1,1,20,6,1,8.396825396825397,20,63,0.6984126984126984,0.23809523809523808,0.2857142857142857,17.063492063492063,35,2.0476190476190474,6,0.23809523809523808,0.23809523809523808,0.42857142857142855,163,0.8,0,0,0.2,1.0,0.4,0.1
EVT000998,2024-01-22 06:30:30,USR0035,david27,Doctor,Neurology,high,20,6,delete,mobile,unknown,23,0,1,0,0,0,6,0,1,6,0,0,27.933333333333334,76,30,0.6333333333333333,0.3333333333333333,0.36666666666666664,17.2,18,1.6333333333333333,6,0.13333333333333333,0.3,0.4,97,0.3,0,0,1.0,0.7,1.0,1.0
EVT003900,2024-01-22 08:16:12,USR0147,walkerjessica,Doctor,IT,high,20,9,delete,laptop,office,87,0,0,0,0,0,1,0,0,8,0,0,9.82857142857143,20,35,0.22857142857142856,0.0,0.0,66.45714285714286,0,0.6,5,0.0,0.22857142857142856,0.0,0,0.45,0,0,1.0,0.3,0.1,1.0
EVT000369,2024-01-22 08:48:31,USR0015,michael33,Receptionist,Radiology,low,5,3,view,mobile,office,43,0,0,0,0,0,1,0,0,8,0,0,2.774193548387097,5,31,0.2903225806451613,0.0,0.0,65.3225806451613,0,0.6451612903225806,6,0.06451612903225806,0.2903225806451613,0.0,0,0.6,0,0,0.2,0.7,0.1,0.1
EVT001873,2024-01-22 09:07:02,USR0064,elizabethchambers,Doctor,IT,high,20,4,view,workstation,vpn,17,0,0,0,0,0,0,1,0,9,0,0,9.771428571428572,19,35,0.2,0.02857142857142857,0.0,62.42857142857143,2,0.6,6,0.17142857142857143,0.2,0.0,0,0.2,0,0,1.0,0.1,0.4,0.1
EVT002343,2024-01-22 09:15:59,USR0081,anthonysara,Nurse,Emergency,medium,15,5,view,workstation,office,16,0,0,0,0,0,0,0,0,9,0,0,7.454545454545454,15,22,0.2727272727272727,0.0,0.0,60.0,0,0.45454545454545453,3,0.22727272727272727,0.2727272727272727,0.0,0,0.3333333333333333,0,0,0.5,0.1,0.1,0.1
EVT000210,2024-01-22 09:17:19,USR0008,whiterhonda,Doctor,Radiology,high,20,9,view,workstation,office,68,0,0,0,0,0,1,0,0,9,0,0,12.526315789473685,19,19,0.3157894736842105,0.10526315789473684,0.0,76.57894736842105,0,0.631578947368421,5,0.10526315789473684,0.3157894736842105,0.0,0,0.45,0,0,1.0,0.1,0.1,0.1
EVT003259,2024-01-22 09:20:11,USR0120,buchananelizabeth,Admin,Administration,high,50,40,view,workstation,office,81,0,0,0,0,0,1,0,0,9,0,0,27.84,50,25,0.12,0.0,0.0,66.12,0,0.44,4,0.24,0.12,0.0,0,0.8,0,0,1.0,0.1,0.1,0.1
EVT001029,2024-01-22 10:46:31,USR0036,alexisbell,Nurse,Emergency,medium,15,7,print,workstation,remote,119,0,0,0,0,0,1,0,0,10,0,0,7.914285714285715,15,35,0.17142857142857143,0.05714285714285714,0.0,63.6,0,0.4857142857142857,6,0.2,0.17142857142857143,0.0,0,0.4666666666666667,0,0,0.5,0.1,0.6,0.5
EVT000762,2024-01-22 10:58:23,USR0028,tmorrison,Doctor,Radiology,high,20,38,export,external_usb,vpn,8,8,0,1,1,1,0,1,1,10,0,0,26.855263157894736,78,76,0.6710526315789473,0.4868421052631579,0.35526315789473684,18.013157894736842,38,1.2763157894736843,6,0.18421052631578946,0.27631578947368424,0.40789473684210525,220,1.9,1,0,1.0,1.0,0.4,0.9
EVT002119,2024-01-22 11:02:24,USR0072,kendra34,Nurse,Radiology,medium,15,3,edit,workstation,office,59,0,0,0,0,0,1,0,0,11,0,0,7.096774193548387,14,31,0.25806451612903225,0.0,0.0,68.3225806451613,0,0.45161290322580644,6,0.0967741935483871,0.25806451612903225,0.0,0,0.2,0,0,0.5,0.1,0.1,0.3
EVT000081,2024-01-22 11:58:52,USR0005,smithrebecca,Nurse,Cardiology,medium,15,8,delete,workstation,vpn,117,0,0,0,0,0,0,1,0,11,0,0,8.52,15,25,0.24,0.0,0.0,75.64,1,0.44,6,0.2,0.24,0.0,0,0.5333333333333333,0,0,0.5,0.1,0.4,1.0
EVT000267,2024-01-22 12:08:47,USR0010,cmcbride,Doctor,Radiology,high,20,9,edit,workstation,vpn,57,0,0,0,0,0,1,1,0,12,0,0,9.931034482758621,20,29,0.3448275862068966,0.06896551724137931,0.0,69.55172413793103,0,0.3448275862068966,5,0.1724137931034483,0.3448275862068966,0.0,0,0.45,0,0,1.0,0.1,0.4,0.3
EVT002749,2024-01-22 12:08:55,USR0100,eileenfreeman,Doctor,IT,high,20,17,view,workstation,office,45,0,0,0,0,0,0,0,0,12,0,0,9.26923076923077,19,26,0.34615384615384615,0.07692307692307693,0.0,58.53846153846154,0,0.4230769230769231,4,0.0,0.34615384615384615,0.0,0,0.85,0,0,1.0,0.1,0.1,0.1
EVT003508,2024-01-22 12:28:14,USR0131,christopherramirez,Doctor,IT,high,20,8,view,tablet,remote,74,0,0,0,0,0,1,0,0,12,0,0,12.791666666666666,20,24,0.16666666666666666,0.16666666666666666,0.0,68.95833333333333,0,0.5416666666666666,5,0.08333333333333333,0.16666666666666666,0.0,0,0.4,0,0,1.0,0.5,0.6,0.1
EVT001452,2024-01-22 12:54:16,USR0053,portermathew,Pharmacist,Emergency,medium,8,4,view,external_usb,vpn,18,0,0,0,0,1,1,1,0,12,0,0,5.294117647058823,8,34,0.35294117647058826,0.0,0.0,67.82352941176471,2,0.5294117647058824,5,0.14705882352941177,0.35294117647058826,0.0,0,0.5,0,0,0.5,1.0,0.4,0.1
EVT001827,2024-01-22 12:58:17,USR0063,johnpage,Doctor,Oncology,high,20,10,view,workstation,office,69,0,0,0,0,0,1,0,0,12,0,0,10.941176470588236,18,17,0.35294117647058826,0.058823529411764705,0.0,61.88235294117647,0,0.5882352941176471,6,0.11764705882352941,0.35294117647058826,0.0,0,0.5,0,0,1.0,0.1,0.1,0.1
EVT002018,2024-01-22 13:10:42,USR0069,brooksnicholas,ITSupport,Pharmacy,medium,10,1,view,tablet,office,32,0,0,0,0,0,0,0,0,13,0,0,4.75,10,12,0.3333333333333333,0.0,0.0,58.333333333333336,0,0.6666666666666666,3,0.25,0.3333333333333333,0.0,0,0.1,0,0,0.5,0.5,0.1,0.1
EVT000308,2024-01-22 13:10:46,USR0011,lmurphy,Admin,Cardiology,high,50,5,view,tablet,office,91,0,0,0,0,0,1,0,0,13,0,0,26.866666666666667,50,30,0.26666666666666666,0.0,0.0,62.733333333333334,0,0.4666666666666667,4,0.1,0.26666666666666666,0.0,0,0.1,0,0,1.0,0.5,0.1,0.1
EVT000306,2024-01-22 13:31:56,USR0011,lmurphy,Admin,Cardiology,high,50,25,view,workstation,remote,115,0,0,0,0,0,0,0,0,13,0,0,26.866666666666667,50,30,0.26666666666666666,0.0,0.0,62.733333333333334,0,0.4666666666666667,4,0.1,0.26666666666666666,0.0,0,0.5,0,0,1.0,0.1,0.6,0.1
EVT002021,2024-01-22 13:31:57,USR0069,brooksnicholas,ITSupport,Pharmacy,medium,10,8,view,laptop,unknown,38,0,0,0,0,0,0,0,0,13,0,0,4.75,10,12,0.3333333333333333,0.0,0.0,58.333333333333336,0,0.6666666666666666,3,0.25,0.3333333333333333,0.0,0,0.8,0,0,0.5,0.3,1.0,0.1
EVT002205,2024-01-22 13:34:56,USR0076,robertallen,Doctor,Administration,high,20,13,delete,laptop,remote,117,0,0,0,0,0,1,0,0,13,0,0,10.0,20,27,0.3333333333333333,0.037037037037037035,0.0,66.5925925925926,1,0.6296296296296297,5,0.14814814814814814,0.3333333333333333,0.0,0,0.65,0,0,1.0,0.3,0.6,1.0
EVT001720,2024-01-22 14:48:14,USR0061,russell44,Nurse,Oncology,medium,15,1,view,tablet,office,65,0,0,0,0,0,1,0,0,14,0,0,8.783783783783784,15,37,0.24324324324324326,0.08108108108108109,0.0,62.5945945945946,0,0.5135135135135135,5,0.05405405405405406,0.24324324324324326,0.0,0,0.06666666666666667,0,0,0.5,0.5,0.1,0.1
EVT001206,2024-01-22 14:55:00,USR0043,wilsonchristopher,Receptionist,Pharmacy,low,5,3,view,mobile,office,118,0,0,0,0,0,1,0,0,14,0,0,3.238095238095238,5,21,0.2857142857142857,0.0,0.0,74.52380952380952,0,0.47619047619047616,5,0.047619047619047616,0.2857142857142857,0.0,0,0.6,0,0,0.2,0.7,0.1,0.1
EVT001674,2024-01-22 15:36:41,USR0059,zamoramelissa,Nurse,Administration,medium,15,11,edit,workstation,office,17,0,0,0,0,0,0,0,0,15,0,0,7.5,14,14,0.21428571428571427,0.0,0.0,59.92857142857143,1,0.42857142857142855,3,0.0,0.21428571428571427,0.0,0,0.7333333333333333,0,0,0.5,0.1,0.1,0.3
EVT000951,2024-01-22 16:17:44,USR0034,donald89,Nurse,IT,medium,15,3,view,mobile,office,103,0,0,0,0,0,0,0,0,16,0,0,8.4,14,25,0.36,0.04,0.0,74.32,0,0.4,6,0.08,0.36,0.0,0,0.2,0,0,0.5,0.7,0.1,0.1
EVT001013,2024-01-22 16:27:15,USR0036,alexisbell,Nurse,Emergency,medium,15,9,delete,workstation,office,21,0,0,0,0,0,1,0,0,16,0,0,7.914285714285715,15,35,0.17142857142857143,0.05714285714285714,0.0,63.6,0,0.4857142857142857,6,0.2,0.17142857142857143,0.0,0,0.6,0,0,0.5,0.1,0.1,1.0
EVT002880,2024-01-22 16:29:23,USR0105,sherrilyons,Doctor,Administration,high,20,12,view,workstation,vpn,68,0,0,0,0,0,0,1,0,16,0,0,10.323529411764707,20,34,0.38235294117647056,0.029411764705882353,0.0,67.79411764705883,0,0.5294117647058824,6,0.058823529411764705,0.38235294117647056,0.0,0,0.6,0,0,1.0,0.1,0.4,0.1
EVT002492,2024-01-22 16:32:50,USR0088,williamsandrew,Nurse,Cardiology,medium,15,5,view,workstation,remote,19,0,0,0,0,0,1,0,0,16,0,0,8.606060606060606,15,33,0.3333333333333333,0.030303030303030304,0.0,63.21212121212121,1,0.5757575757575758,6,0.09090909090909091,0.3333333333333333,0.0,0,0.3333333333333333,0,0,0.5,0.1,0.6,0.1
EVT003141,2024-01-22 16:55:24,USR0116,ldunn,Admin,Pediatrics,high,50,24,view,workstation,office,106,0,0,0,0,0,1,0,0,16,0,0,25.115384615384617,49,26,0.34615384615384615,0.038461538461538464,0.0,74.07692307692308,0,0.46153846153846156,5,0.07692307692307693,0.34615384615384615,0.0,0,0.48,0,0,1.0,0.1,0.1,0.1
EVT001811,2024-01-22 17:08:01,USR0062,cnavarro,ITSupport,Emergency,medium,10,11,print,external_usb,vpn,10,9,0,0,1,1,5,1,1,17,0,0,13.72,38,75,0.6533333333333333,0.21333333333333335,0.30666666666666664,18.213333333333335,37,2.013333333333333,6,0.25333333333333335,0.29333333333333333,0.36,200,1.1,0,0,0.5,1.0,0.4,0.5
EVT003274,2024-01-22 17:28:14,USR0121,jacqueline00,Nurse,Emergency,medium,15,12,view,workstation,vpn,84,0,0,0,0,0,1,1,0,17,0,0,8.23076923076923,15,13,0.15384615384615385,0.0,0.0,64.38461538461539,1,0.7692307692307693,4,0.07692307692307693,0.15384615384615385,0.0,0,0.8,0,0,0.5,0.1,0.4,0.1
EVT003486,2024-01-22 17:34:51,USR0131,christopherramirez,Doctor,IT,high,20,16,edit,tablet,office,88,0,0,0,0,0,0,0,0,17,0,0,12.791666666666666,20,24,0.16666666666666666,0.16666666666666666,0.0,68.95833333333333,0,0.5416666666666666,5,0.08333333333333333,0.16666666666666666,0.0,0,0.8,0,0,1.0,0.5,0.1,0.3
EVT000220,2024-01-22 17:39:02,USR0008,whiterhonda,Doctor,Radiology,high,20,19,delete,laptop,office,111,0,0,0,0,0,1,0,0,17,0,0,12.526315789473685,19,19,0.3157894736842105,0.10526315789473684,0.0,76.57894736842105,0,0.631578947368421,5,0.10526315789473684,0.3157894736842105,0.0,0,0.95,0,0,1.0,0.3,0.1,1.0
EVT000795,2024-01-22 17:47:36,USR0028,tmorrison,Doctor,Radiology,high,20,20,print,workstation,remote,7,12,0,0,0,0,1,0,1,17,0,0,26.855263157894736,78,76,0.6710526315789473,0.4868421052631579,0.35526315789473684,18.013157894736842,38,1.2763157894736843,6,0.18421052631578946,0.27631578947368424,0.40789473684210525,220,1.0,1,0,1.0,0.1,0.6,0.5
EVT002128,2024-01-22 17:53:22,USR0073,adriana75,Nurse,Administration,medium,15,3,edit,workstation,office,79,0,0,0,0,0,1,0,0,17,0,0,7.914285714285715,14,35,0.3142857142857143,0.02857142857142857,0.0,65.82857142857142,0,0.37142857142857144,5,0.17142857142857143,0.3142857142857143,0.0,0,0.2,0,0,0.5,0.1,0.1,0.3
EVT000832,2024-01-22 20:02:29,USR0028,tmorrison,Doctor,Radiology,high,20,60,export,external_usb,remote,28,0,1,1,1,1,3,0,1,20,0,0,26.855263157894736,78,76,0.6710526315789473,0.4868421052631579,0.35526315789473684,18.013157894736842,38,1.2763157894736843,6,0.18421052631578946,0.27631578947368424,0.40789473684210525,220,3.0,0,0,1.0,1.0,0.6,0.9
EVT000169,2024-01-22 20:28:07,USR0006,bwilliams,Receptionist,Neurology,low,5,5,download,external_usb,vpn,6,0,1,0,0,1,1,1,1,20,0,0,8.396825396825397,20,63,0.6984126984126984,0.23809523809523808,0.2857142857142857,17.063492063492063,35,2.0476190476190474,6,0.23809523809523808,0.23809523809523808,0.42857142857142855,163,1.0,1,0,0.2,1.0,0.4,0.8
EVT001620,2024-01-22 21:44:55,USR0057,thompsonmaxwell,Receptionist,Administration,low,5,5,download,external_usb,remote,28,0,1,0,0,1,0,0,1,21,0,0,6.8493150684931505,20,73,0.726027397260274,0.1506849315068493,0.3972602739726027,16.84931506849315,41,1.6575342465753424,6,0.2054794520547945,0.2465753424657534,0.3835616438356164,263,1.0,0,0,0.2,1.0,0.6,0.8
EVT000814,2024-01-22 22:48:32,USR0028,tmorrison,Doctor,Radiology,high,20,53,download,tablet,remote,27,0,1,1,1,0,1,0,1,22,0,0,26.855263157894736,78,76,0.6710526315789473,0.4868421052631579,0.35526315789473684,18.013157894736842,38,1.2763157894736843,6,0.18421052631578946,0.27631578947368424,0.40789473684210525,220,2.65,0,0,1.0,0.5,0.6,0.8
EVT000835,2024-01-23 00:57:43,USR0028,tmorrison,Doctor,Radiology,high,20,15,export,external_usb,unknown,25,0,1,1,0,1,0,0,1,0,1,0,26.855263157894736,78,76,0.6710526315789473,0.4868421052631579,0.35526315789473684,18.013157894736842,38,1.2763157894736843,6,0.18421052631578946,0.27631578947368424,0.40789473684210525,220,0.75,0,1,1.0,1.0,1.0,0.9
EVT000162,2024-01-23 02:59:58,USR0006,bwilliams,Receptionist,Neurology,low,5,17,export,laptop,unknown,14,0,1,1,1,0,4,0,1,2,1,0,8.396825396825397,20,63,0.6984126984126984,0.23809523809523808,0.2857142857142857,17.063492063492063,35,2.0476190476190474,6,0.23809523809523808,0.23809523809523808,0.42857142857142855,163,3.4,0,1,0.2,0.3,1.0,0.9
EVT001657,2024-01-23 07:27:31,USR0058,burnettbrittany,Doctor,Neurology,high,20,7,view,laptop,office,26,0,0,0,0,0,0,0,0,7,1,0,10.909090909090908,20,33,0.2727272727272727,0.06060606060606061,0.0,71.45454545454545,1,0.3939393939393939,5,0.12121212121212122,0.2727272727272727,0.0,0,0.35,0,0,1.0,0.3,0.1,0.1
EVT001297,2024-01-23 07:38:17,USR0047,kimberlyschneider,ITSupport,Cardiology,medium,10,9,view,laptop,remote,23,0,0,0,0,0,0,0,0,7,1,0,6.147058823529412,10,34,0.38235294117647056,0.0,0.0,68.47058823529412,0,0.5294117647058824,6,0.11764705882352941,0.38235294117647056,0.0,0,0.9,0,0,0.5,0.3,0.6,0.1
EVT000690,2024-01-23 07:43:31,USR0025,michael34,Nurse,Pediatrics,medium,15,11,view,workstation,office,25,0,0,0,0,0,0,0,0,7,1,0,7.705882352941177,14,17,0.29411764705882354,0.0,0.0,64.05882352941177,0,0.35294117647058826,4,0.11764705882352941,0.29411764705882354,0.0,0,0.7333333333333333,0,0,0.5,0.1,0.1,0.1
EVT002292,2024-01-23 07:44:21,USR0079,ralphspencer,Doctor,Cardiology,high,20,12,edit,workstation,office,18,0,0,0,0,0,0,0,0,7,1,0,9.606060606060606,20,33,0.24242424242424243,0.0,0.0,63.57575757575758,1,0.5454545454545454,5,0.06060606060606061,0.24242424242424243,0.0,0,0.6,0,0,1.0,0.1,0.1,0.3
EVT003785,2024-01-23 07:58:10,USR0143,jennifer20,Doctor,Pharmacy,high,20,6,view,workstation,office,23,0,0,0,0,0,1,0,0,7,1,0,10.6,19,10,0.6,0.0,0.0,66.3,0,0.5,3,0.0,0.6,0.0,0,0.3,0,0,1.0,0.1,0.1,0.1
EVT002850,2024-01-23 08:03:55,USR0105,sherrilyons,Doctor,Administration,high,20,11,view,workstation,office,27,0,0,0,0,0,1,0,0,8,1,0,10.323529411764707,20,34,0.38235294117647056,0.029411764705882353,0.0,67.79411764705883,0,0.5294117647058824,6,0.058823529411764705,0.38235294117647056,0.0,0,0.55,0,0,1.0,0.1,0.1,0.1
EVT002972,2024-01-23 08:32:20,USR0110,hannah39,Doctor,Radiology,high,20,5,view,workstation,office,26,0,0,0,0,0,1,0,0,8,1,0,8.842105263157896,20,19,0.2631578947368421,0.10526315789473684,0.0,58.526315789473685,2,0.5263157894736842,5,0.2631578947368421,0.2631578947368421,0.0,0,0.25,0,0,1.0,0.1,0.1,0.1
EVT000195,2024-01-23 08:58:06,USR0007,angela84,Nurse,Neurology,medium,15,9,view,workstation,office,119,0,0,0,0,0,1,0,0,8,1,0,8.0,15,36,0.4444444444444444,0.027777777777777776,0.0,70.91666666666667,0,0.3888888888888889,4,0.16666666666666666,0.4444444444444444,0.0,0,0.6,0,0,0.5,0.1,0.1,0.1
EVT002147,2024-01-23 09:04:28,USR0073,adriana75,Nurse,Administration,medium,15,12,view,laptop,office,99,0,0,0,0,0,0,0,0,9,1,0,7.914285714285715,14,35,0.3142857142857143,0.02857142857142857,0.0,65.82857142857142,0,0.37142857142857144,5,0.17142857142857143,0.3142857142857143,0.0,0,0.8,0,0,0.5,0.3,0.1,0.1
EVT001709,2024-01-23 10:06:11,USR0061,russell44,Nurse,Oncology,medium,15,14,edit,laptop,office,33,0,0,0,0,0,1,0,0,10,1,0,8.783783783783784,15,37,0.24324324324324326,0.08108108108108109,0.0,62.5945945945946,0,0.5135135135135135,5,0.05405405405405406,0.24324324324324326,0.0,0,0.9333333333333333,0,0,0.5,0.3,0.1,0.3
EVT000094,2024-01-23 11:03:08,USR0005,smithrebecca,Nurse,Cardiology,medium,15,12,view,workstation,office,72,0,0,0,0,0,1,0,0,11,1,0,8.52,15,25,0.24,0.0,0.0,75.64,1,0.44,6,0.2,0.24,0.0,0,0.8,0,0,0.5,0.1,0.1,0.1
EVT001870,2024-01-23 11:08:57,USR0064,elizabethchambers,Doctor,IT,high,20,7,download,laptop,office,35,0,0,0,0,0,0,0,0,11,1,0,9.771428571428572,19,35,0.2,0.02857142857142857,0.0,62.42857142857143,2,0.6,6,0.17142857142857143,0.2,0.0,0,0.35,0,0,1.0,0.3,0.1,0.8
EVT002086,2024-01-23 11:15:56,USR0071,msmith,Admin,Emergency,high,50,34,print,workstation,office,60,0,0,0,0,0,0,0,0,11,1,0,22.806451612903224,50,31,0.3225806451612903,0.0,0.0,54.903225806451616,0,0.5806451612903226,4,0.12903225806451613,0.3225806451612903,0.0,0,0.68,0,0,1.0,0.1,0.1,0.5
EVT000323,2024-01-23 11:25:09,USR0012,andreadouglas,Admin,Administration,high,50,40,edit,laptop,office,57,0,0,0,0,0,0,0,0,11,1,0,30.8125,46,16,0.3125,0.0625,0.0,65.9375,0,0.5,4,0.25,0.3125,0.0,0,0.8,0,0,1.0,0.3,0.1,0.3
EVT001798,2024-01-23 11:30:53,USR0062,cnavarro,ITSupport,Emergency,medium,10,36,export,mobile,office,6,0,0,1,1,0,0,0,1,11,1,0,13.72,38,75,0.6533333333333333,0.21333333333333335,0.30666666666666664,18.213333333333335,37,2.013333333333333,6,0.25333333333333335,0.29333333333333333,0.36,200,3.6,1,0,0.5,0.7,0.1,0.9
EVT000402,2024-01-23 11:35:04,USR0016,martinrobert,Nurse,Oncology,medium,15,10,download,tablet,office,72,0,0,0,0,0,1,0,0,11,1,0,9.030303030303031,15,33,0.30303030303030304,0.0,0.0,74.06060606060606,0,0.48484848484848486,6,0.12121212121212122,0.30303030303030304,0.0,0,0.6666666666666666,0,0,0.5,0.5,0.1,0.8
EVT000298,2024-01-23 12:03:01,USR0011,lmurphy,Admin,Cardiology,high,50,10,view,tablet,remote,82,0,0,0,0,0,1,0,0,12,1,0,26.866666666666667,50,30,0.26666666666666666,0.0,0.0,62.733333333333334,0,0.4666666666666667,4,0.1,0.26666666666666666,0.0,0,0.2,0,0,1.0,0.5,0.6,0.1
EVT003759,2024-01-23 12:09:49,USR0141,bblevins,Nurse,Emergency,medium,15,1,download,laptop,office,63,0,0,0,0,0,1,0,0,12,1,0,7.958333333333333,14,24,0.25,0.08333333333333333,0.0,64.16666666666667,0,0.5833333333333334,4,0.041666666666666664,0.25,0.0,0,0.06666666666666667,0,0,0.5,0.3,0.1,0.8
EVT002827,2024-01-23 13:01:32,USR0103,kristenrosales,Nurse,Pharmacy,medium,15,5,view,workstation,remote,71,0,0,0,0,0,1,0,0,13,1,0,8.277777777777779,15,18,0.05555555555555555,0.0,0.0,65.66666666666667,0,0.5,4,0.05555555555555555,0.05555555555555555,0.0,0,0.3333333333333333,0,0,0.5,0.1,0.6,0.1
EVT002090,2024-01-23 13:29:06,USR0072,kendra34,Nurse,Radiology,medium,15,4,view,workstation,remote,15,0,0,0,0,0,0,0,0,13,1,0,7.096774193548387,14,31,0.25806451612903225,0.0,0.0,68.3225806451613,0,0.45161290322580644,6,0.0967741935483871,0.25806451612903225,0.0,0,0.26666666666666666,0,0,0.5,0.1,0.6,0.1
EVT002801,2024-01-23 13:41:45,USR0102,elliottsara,ITSupport,Neurology,medium,10,7,view,laptop,office,61,0,0,0,0,0,0,0,0,13,1,0,5.242424242424242,10,33,0.36363636363636365,0.0,0.0,65.57575757575758,1,0.48484848484848486,5,0.06060606060606061,0.36363636363636365,0.0,0,0.7,0,0,0.5,0.3,0.1,0.1
EVT002136,2024-01-23 14:34:30,USR0073,adriana75,Nurse,Administration,medium,15,4,view,laptop,office,55,0,0,0,0,0,0,0,0,14,1,0,7.914285714285715,14,35,0.3142857142857143,0.02857142857142857,0.0,65.82857142857142,0,0.37142857142857144,5,0.17142857142857143,0.3142857142857143,0.0,0,0.26666666666666666,0,0,0.5,0.3,0.1,0.1
EVT001292,2024-01-23 14:57:24,USR0047,kimberlyschneider,ITSupport,Cardiology,medium,10,1,edit,workstation,office,41,0,0,0,0,0,0,0,0,14,1,0,6.147058823529412,10,34,0.38235294117647056,0.0,0.0,68.47058823529412,0,0.5294117647058824,6,0.11764705882352941,0.38235294117647056,0.0,0,0.1,0,0,0.5,0.1,0.1,0.3
EVT001277,2024-01-23 14:59:45,USR0046,kristinefuller,Nurse,Administration,medium,15,15,view,workstation,office,18,0,0,0,0,0,0,0,0,14,1,0,8.625,15,24,0.2916666666666667,0.08333333333333333,0.0,62.666666666666664,2,0.625,5,0.0,0.2916666666666667,0.0,0,1.0,0,0,0.5,0.1,0.1,0.1
EVT002928,2024-01-23 15:27:04,USR0108,amyfoster,Doctor,Cardiology,high,20,16,download,workstation,office,57,0,0,1,0,0,1,0,0,15,1,0,11.714285714285714,20,21,0.14285714285714285,0.23809523809523808,0.0,61.42857142857143,1,0.7619047619047619,4,0.09523809523809523,0.14285714285714285,0.0,0,0.8,0,0,1.0,0.1,0.1,0.8
EVT003159,2024-01-23 15:30:35,USR0116,ldunn,Admin,Pediatrics,high,50,45,view,workstation,office,117,0,0,0,0,0,0,0,0,15,1,0,25.115384615384617,49,26,0.34615384615384615,0.038461538461538464,0.0,74.07692307692308,0,0.46153846153846156,5,0.07692307692307693,0.34615384615384615,0.0,0,0.9,0,0,1.0,0.1,0.1,0.1
EVT000916,2024-01-23 15:46:56,USR0032,wmedina,Doctor,Radiology,high,20,10,view,laptop,office,59,0,0,0,0,0,1,0,0,15,1,0,9.333333333333334,19,21,0.3333333333333333,0.09523809523809523,0.0,66.71428571428571,1,0.42857142857142855,6,0.09523809523809523,0.3333333333333333,0.0,0,0.5,0,0,1.0,0.3,0.1,0.1
EVT001332,2024-01-23 15:58:37,USR0048,isoto,Admin,Oncology,high,50,47,view,workstation,office,77,0,0,0,0,0,1,0,0,15,1,0,28.64516129032258,50,31,0.3870967741935484,0.03225806451612903,0.0,65.12903225806451,1,0.5161290322580645,4,0.03225806451612903,0.3870967741935484,0.0,0,0.94,0,0,1.0,0.1,0.1,0.1
EVT003120,2024-01-23 16:52:07,USR0114,nbartlett,Doctor,Neurology,high,20,16,export,workstation,office,29,0,0,1,0,0,1,0,0,16,1,0,10.297297297297296,20,37,0.21621621621621623,0.05405405405405406,0.0,62.75675675675676,0,0.6756756756756757,5,0.10810810810810811,0.21621621621621623,0.0,0,0.8,0,0,1.0,0.1,0.1,0.9
EVT003296,2024-01-23 16:57:14,USR0123,cunninghamvicki,Doctor,Pharmacy,high,20,12,delete,workstation,office,52,0,0,0,0,0,1,0,0,16,1,0,10.777777777777779,18,18,0.3888888888888889,0.05555555555555555,0.0,61.388888888888886,2,0.5,5,0.16666666666666666,0.3888888888888889,0.0,0,0.6,0,0,1.0,0.1,0.1,1.0
EVT000415,2024-01-23 17:38:05,USR0016,martinrobert,Nurse,Oncology,medium,15,14,view,laptop,vpn,40,0,0,0,0,0,1,1,0,17,1,0,9.030303030303031,15,33,0.30303030303030304,0.0,0.0,74.06060606060606,0,0.48484848484848486,6,0.12121212121212122,0.30303030303030304,0.0,0,0.9333333333333333,0,0,0.5,0.3,0.4,0.1
EVT002008,2024-01-23 18:22:25,USR0068,heather04,Doctor,Administration,high,20,2,view,laptop,office,58,0,0,0,0,0,0,0,0,18,1,0,9.4375,19,32,0.34375,0.0,0.0,59.46875,0,0.34375,4,0.0625,0.34375,0.0,0,0.1,0,0,1.0,0.3,0.1,0.1
EVT002585,2024-01-23 18:51:21,USR0092,timothyadams,Doctor,Pediatrics,high,20,11,view,laptop,office,115,0,0,0,0,0,1,0,0,18,1,0,11.88888888888889,20,9,0.4444444444444444,0.0,0.0,54.55555555555556,0,0.3333333333333333,3,0.1111111111111111,0.4444444444444444,0.0,0,0.55,0,0,1.0,0.3,0.1,0.1
EVT003728,2024-01-23 20:05:54,USR0139,tbowen,Doctor,Pediatrics,high,20,75,export,laptop,remote,12,0,1,1,1,0,0,0,1,20,1,0,25.054545454545455,80,55,0.6181818181818182,0.509090909090909,0.21818181818181817,17.636363636363637,28,1.3636363636363635,6,0.16363636363636364,0.2909090909090909,0.38181818181818183,111,3.75,0,0,1.0,0.3,0.6,0.9
